census_tract_GEOID,eviction_rate,total_evictions,eviction_filings,foreclosure_sales,foreclosure_rate,lien_foreclosures,lien_foreclosure_rate,year
12057005900,0.470588235,4.235294115,9.0,6.0,0.4477611940298507,0.0,0.0,2018
12057006700,0.590909091,6.500000001,11.0,5.0,0.3385240352064997,0.0,0.0,2018
12057010106,0.595744681,7.148936172,12.0,8.0,1.1510791366906474,,,2018
12057010204,0.5792682929999999,59.664634179,103.0,3.0,0.5067567567567568,1.0,0.0947867298578199,2018
12057010805,0.574754902,85.063725496,148.0,0.0,0.0,3.0,1.376146788990826,2018
12057010900,,,,,,,,2018
12057011007,0.428571429,1.714285716,4.0,2.0,0.2604166666666666,1.0,0.0937207122774133,2018
12057011010,0.610687023,20.763358782,34.0,4.0,0.5797101449275363,3.0,0.3003003003003003,2018
12057011205,0.764705882,2.294117646,3.0,4.0,0.690846286701209,3.0,0.3042596348884381,2018
12057011410,0.375,4.875,13.0,6.0,0.3773584905660377,4.0,0.1921229586935638,2018
12057011411,0.0,0.0,0.0,2.0,0.554016620498615,0.0,0.0,2018
12057011204,0.433823529,47.72058819,110.0,8.0,0.7952286282306162,1.0,0.0560224089635854,2018
12057011301,0.4642857139999999,1.392857142,3.0,2.0,0.2706359945872801,2.0,0.1917545541706615,2018
12057011414,0.406091371,10.152284275,25.0,8.0,0.7575757575757576,0.0,0.0,2018
12057011610,0.515625,10.828125,21.0,2.0,0.4123711340206186,2.0,0.1784121320249777,2018
12057000102,0.591101695,35.4661017,60.0,1.0,0.2136752136752137,1.0,0.1324503311258278,2018
12057011504,1.0,2.0,2.0,1.0,0.2506265664160401,1.0,0.1420454545454545,2018
12057014106,0.526315789,4.210526312,8.0,4.0,0.6884681583476765,1.0,0.0959692898272552,2018
12057012800,0.583333333,6.999999996,12.0,6.0,0.8344923504867872,,,2018
12057010108,0.5,2.5,5.0,3.0,0.8823529411764706,,,2018
12057000401,0.51010101,16.83333333,33.0,1.0,0.2314814814814814,,,2019
12057010105,0.428571429,6.0000000060000005,14.0,3.0,0.4594180704441041,0.0,0.0,2019
12057010203,0.5189873420000001,26.987341784000005,52.0,7.0,3.5532994923857872,1.0,0.2695417789757413,2019
12057010600,0.553333333,34.306666646,62.0,5.0,1.0395010395010396,,,2019
12057002300,0.540540541,9.729729738,18.0,3.0,0.5067567567567568,0.0,0.0,2019
12057004900,0.455445545,15.940594075,35.0,9.0,1.89873417721519,0.0,0.0,2019
12057010402,0.570247934,77.55371902399999,136.0,9.0,1.4705882352941175,0.0,0.0,2019
12057011106,0.571428571,9.714285707,17.0,3.0,1.5625,2.0,0.6191950464396285,2019
12057012103,0.540433925,65.93293885,122.0,6.0,1.0221465076660987,0.0,0.0,2019
12057012304,0.430769231,8.61538462,20.0,5.0,0.6345177664974619,1.0,0.092250922509225,2019
12057013922,0.4516129029999999,3.612903224,8.0,7.0,0.5263157894736842,4.0,0.2270147559591373,2019
12057013923,0.523809524,8.904761908000001,17.0,6.0,0.3325942350332594,3.0,0.1407129455909943,2019
12057014007,0.5476190479999999,16.42857144,30.0,18.0,1.8907563025210083,5.0,0.4659832246039142,2019
12057014008,0.5,0.5,1.0,0.0,0.0,2.0,0.1179941002949852,2019
12057014009,0.5,3.5,7.0,1.0,0.45662100456621,0.0,0.0,2019
12057014010,0.75,2.25,3.0,1.0,0.1976284584980237,0.0,0.0,2019
12057014011,0.518092225,2.0723689,4.0,1.0,0.1385041551246537,1.0,0.0502765208647561,2019
12057014012,0.0,0.0,0.0,1.0,0.1984126984126984,3.0,0.1889168765743073,2019
12057014013,0.621621622,7.459459464,12.0,0.0,0.0,,,2019
12057014014,0.0,0.0,0.0,0.0,0.0,,,2019
12057014015,,,,0.0,0.0,3.0,0.3215434083601286,2019
12057014016,,,,1.0,0.5494505494505495,,,2019
12057014117,0.375,2.625,7.0,2.0,0.2724795640326975,2.0,0.1863932898415657,2019
12057014119,0.438596491,10.964912275,25.0,15.0,0.84985835694051,7.0,0.3079630444346678,2019
12057014121,0.416666667,6.250000005,15.0,4.0,0.3524229074889868,4.0,0.2636783124588002,2019
12057014118,0.421052632,0.8421052640000001,2.0,4.0,0.3784295175023652,2.0,0.117096018735363,2019
12057980300,,,,,,,,2019
12057014122,0.416666667,22.916666685000003,55.0,21.0,1.7114914425427872,22.0,1.556970983722576,2019
12057980100,,,,,,,,2019
12057980200,,,,,,,,2019
12057980400,,,,,,,,2019
12057000201,0.515991471,55.727078868,108.0,2.0,2.061855670103093,1.0,0.6134969325153374,2019
12057000202,0.574534161,85.605589989,149.0,3.0,0.6,,,2019
12057000101,0.512280702,29.200000014,57.0,2.0,0.5,,,2019
12057000601,0.570397112,81.56678701599999,143.0,6.0,1.3953488372093024,1.0,0.1587301587301587,2019
12057000602,0.466666667,11.200000008,24.0,6.0,2.690582959641256,,,2019
12057000901,0.53875969,41.48449613,77.0,4.0,1.1494252873563218,2.0,0.437636761487965,2019
12057000902,0.539400666,84.146503896,156.0,2.0,0.8298755186721992,2.0,0.6211180124223602,2019
12057001001,0.469107551,47.379862651,101.0,5.0,4.672897196261682,,,2019
12057005301,0.487804878,25.853658534,53.0,1.0,0.2840909090909091,4.0,0.7272727272727273,2019
12057006101,0.285714286,1.4285714300000003,5.0,1.0,0.1526717557251908,2.0,0.1902949571836346,2019
12057001002,0.53125,37.71875,71.0,7.0,1.1363636363636365,,,2019
12057005302,0.454545455,15.45454547,34.0,0.0,0.0,0.0,0.0,2019
12057005401,0.5625,6.1875,11.0,3.0,0.3184713375796179,0.0,0.0,2019
12057006103,0.3,2.4,8.0,3.0,0.4807692307692308,2.0,0.1431639226914817,2019
12057006501,0.507936508,8.126984128,16.0,6.0,1.3043478260869563,,,2019
12057006502,0.4576271189999999,5.491525427999999,12.0,1.0,0.7874015748031495,1.0,0.2994011976047904,2019
12057007001,0.4227642279999999,17.756097576,42.0,1.0,0.1540832049306625,,,2019
12057001700,0.560747664,18.504672912,33.0,7.0,0.6698564593301436,,,2019
12057002200,0.5932203389999999,11.271186441,19.0,3.0,0.8982035928143712,,,2019
12057003500,0.45959596,14.24747476,31.0,3.0,1.310043668122271,,,2019
12057003900,0.564102564,21.435897432,38.0,1.0,0.8771929824561403,1.0,0.4273504273504274,2019
12057004400,0.487179487,16.564102558000002,34.0,3.0,1.3888888888888888,,,2019
12057004500,0.559139785,11.741935485,21.0,1.0,0.1769911504424778,,,2019
12057004600,0.4112903229999999,13.983870982,34.0,21.0,7.394366197183098,2.0,0.3372681281618886,2019
12057004700,0.375,4.125,11.0,1.0,0.2512562814070351,,,2019
12057007200,0.5,17.5,35.0,9.0,1.0935601458080195,,,2019
12057010107,0.507042254,8.619718318,17.0,3.0,1.1450381679389312,,,2019
12057011005,0.473684211,1.894736844,4.0,3.0,0.48,2.0,0.2068252326783868,2019
12057011008,0.453846154,22.238461546,49.0,3.0,0.4005340453938585,3.0,0.2487562189054726,2019
12057011409,0.588235294,6.470588233999999,11.0,2.0,0.3898635477582846,1.0,0.099601593625498,2019
12057011510,0.3157894739999999,1.2631578959999998,4.0,4.0,0.3700277520814061,4.0,0.3007518796992481,2019
12057011512,0.454545455,1.81818182,4.0,6.0,0.6389776357827476,2.0,0.1654259718775848,2019
12057011606,0.540145985,33.48905107,62.0,8.0,0.7677543186180422,8.0,0.4778972520908005,2019
12057011902,0.524038462,12.052884626,23.0,3.0,0.2516778523489932,0.0,0.0,2019
12057012206,0.5,10.5,21.0,6.0,0.4405286343612335,3.0,0.1647446457990115,2019
12057013504,0.551282051,11.576923071,21.0,7.0,1.3618677042801557,,,2019
12057013602,0.657894737,11.842105266,18.0,0.0,0.0,,,2019
12057013804,0.555194805,46.63636362,84.0,15.0,0.7743933918430563,18.0,0.7975188303057155,2019
12057000402,0.5735294120000001,13.191176476000004,23.0,3.0,1.0033444816053512,,,2019
12057003300,0.512953368,17.440414512,34.0,0.0,0.0,,,2019
12057003400,0.5154185020000001,25.255506598000004,49.0,3.0,1.7857142857142856,,,2019
12057003600,0.5504587160000001,52.293578020000005,95.0,8.0,1.895734597156398,0.0,0.0,2019
12057003700,0.664596273,21.931677009,33.0,0.0,0.0,,,2019
12057005700,0.593023256,8.89534884,15.0,1.0,0.1655629139072847,0.0,0.0,2019
12057006000,0.490566038,6.377358494,13.0,5.0,0.4448398576512456,,,2019
12057006300,0.375,2.625,7.0,3.0,0.3070624360286591,0.0,0.0,2019
12057007300,,,,,,,,2019
12057001100,0.5,5.5,11.0,6.0,1.25,0.0,0.0,2019
12057002100,0.48630137,12.15753425,25.0,6.0,1.0752688172043012,,,2019
12057002900,0.470588235,8.47058823,18.0,4.0,0.9876543209876544,0.0,0.0,2019
12057013002,0.561403509,1.684210527,3.0,8.0,0.9523809523809524,1.0,0.0766871165644171,2019
12057013312,0.525,7.875,15.0,6.0,0.9230769230769232,3.0,0.2354788069073783,2019
12057014002,0.321428571,1.607142855,5.0,1.0,0.4329004329004329,,,2019
12057013003,0.6315789470000001,10.105263152,16.0,1.0,0.2976190476190476,,,2019
12057013206,0.1363636359999999,2.04545454,15.0,12.0,0.8356545961002786,0.0,0.0,2019
12057013307,0.575471698,37.981132068,66.0,2.0,0.7751937984496124,1.0,0.2770083102493075,2019
12057013503,0.541666667,17.333333344,32.0,3.0,0.9287925696594428,,,2019
12057013903,0.47826087,3.82608696,8.0,3.0,0.5976095617529881,,,2019
12057006802,0.5,5.0,10.0,2.0,0.2666666666666666,1.0,0.0985221674876847,2019
12057011708,0.307692308,32.923076956,107.0,1.0,0.2247191011235955,0.0,0.0,2019
12057012402,0.545454545,5.45454545,10.0,3.0,1.0638297872340423,,,2019
12057012403,0.514705882,4.117647056,8.0,6.0,0.8097165991902834,0.0,0.0,2019
12057001300,0.5,19.0,38.0,8.0,0.9060022650056626,,,2019
12057001400,0.5958904110000001,16.684931508000002,28.0,7.0,1.088646967340591,,,2019
12057002700,0.4642857139999999,22.285714272,48.0,7.0,0.9043927648578812,1.0,0.0551571980143408,2019
12057005500,0.5,5.0,10.0,0.0,0.0,1.0,0.1506024096385542,2019
12057005800,0.416666667,5.833333338000001,14.0,4.0,0.4044489383215369,0.0,0.0,2019
12057006801,0.53,26.5,50.0,5.0,0.5296610169491525,2.0,0.1524390243902439,2019
12057010205,0.378787879,7.954545459,21.0,5.0,0.2695417789757413,10.0,0.4096681687832855,2019
12057010303,0.5903614460000001,33.650602422000006,57.0,1.0,0.4385964912280701,,,2019
12057010702,0.408163265,9.387755095,23.0,2.0,0.4784688995215311,0.0,0.0,2019
12057003100,0.529801325,22.25165565,42.0,2.0,0.7936507936507936,,,2019
12057001900,0.485380117,25.725146201,53.0,5.0,2.5510204081632653,,,2019
12057002000,0.505882353,26.811764709,53.0,4.0,1.2121212121212122,,,2019
12057002500,0.536170213,46.646808531,87.0,2.0,0.4273504273504274,0.0,0.0,2019
12057003800,0.452054795,11.301369875,25.0,1.0,1.25,0.0,0.0,2019
12057010808,0.524050633,61.837974694,118.0,1.0,inf,0.0,0.0,2019
12057000300,0.508371385,88.96499237500001,175.0,13.0,2.1885521885521886,1.0,0.1112347052280311,2019
12057005102,0.2666666669999999,14.133333350999996,53.0,4.0,0.4878048780487805,2.0,0.1537279016141429,2019
12057004000,0.5,2.5,5.0,0.0,0.0,,,2019
12057004100,0.506329114,13.670886078,27.0,2.0,3.4482758620689653,,,2019
12057010103,0.636363636,6.999999996,11.0,8.0,1.2102874432677762,,,2019
12057011006,0.54,4.32,8.0,10.0,0.8176614881439084,2.0,0.1098297638660076,2019
12057011108,0.4,2.0,5.0,1.0,0.3861003861003861,,,2019
12057011203,0.587301587,12.920634914,22.0,1.0,0.1831501831501831,0.0,0.0,2019
12057011206,0.476923077,21.461538465,45.0,1.0,0.2702702702702703,0.0,0.0,2019
12057011407,0.6190476189999999,9.285714285,15.0,1.0,0.2040816326530612,1.0,0.1356852103120759,2019
12057011412,0.52688172,7.903225799999999,15.0,2.0,0.5509641873278237,2.0,0.2717391304347826,2019
12057011507,0.420289855,7.144927535,17.0,6.0,0.5586592178770949,14.0,0.8658008658008658,2019
12057011509,0.4,4.0,10.0,6.0,0.4062288422477996,2.0,0.0969932104752667,2019
12057011516,0.540540541,11.351351361,21.0,1.0,0.2145922746781116,0.0,0.0,2019
12057011603,0.310344828,5.586206904,18.0,2.0,0.2998500749625187,0.0,0.0,2019
12057011605,0.612149533,29.383177584,48.0,9.0,1.1479591836734695,,,2019
12057011803,0.484745763,38.294915277,79.0,5.0,0.9090909090909092,5.0,0.589622641509434,2019
12057011901,0.574534161,58.602484422,102.0,10.0,5.494505494505495,,,2019
12057012001,0.522727273,13.590909098,26.0,9.0,2.050113895216401,,,2019
12057013314,0.44,3.52,8.0,6.0,1.1299435028248588,0.0,0.0,2019
12057001800,0.531976744,48.94186044799999,92.0,5.0,1.547987616099071,0.0,0.0,2019
12057002400,0.62804878,27.00609754,43.0,3.0,0.5405405405405406,,,2019
12057002600,0.45,20.7,46.0,2.0,6.666666666666667,0.0,0.0,2019
12057002800,0.463414634,5.097560974,11.0,2.0,0.2797202797202797,0.0,0.0,2019
12057980500,,,,,,,,2019
12057980600,,,,,,,,2019
12057980700,,,,,,,,2019
12057990000,,,,,,,,2019
12057990100,,,,,,,,2019
12057010814,0.470588235,41.411764680000005,88.0,1.0,0.9803921568627452,,,2019
12057010815,0.517241379,41.37931032,80.0,,,,,2019
12057010816,0.544827586,99.703448238,183.0,0.0,,,,2019
12057010817,0.567669173,63.011278203,111.0,2.0,1.0101010101010102,0.0,0.0,2019
12057010818,0.539665971,123.043841388,228.0,2.0,11.11111111111111,,,2019
12057011012,0.47826087,7.17391305,15.0,11.0,0.6582884500299222,6.0,0.2992518703241895,2019
12057011013,0.5727272729999999,12.600000005999998,22.0,2.0,0.3944773175542406,2.0,0.2793296089385474,2019
12057011014,0.453488372,17.686046508,39.0,,,0.0,,2019
12057011015,0.4629629629999999,79.166666673,171.0,3.0,0.7317073170731708,3.0,0.4016064257028112,2019
12057011016,0.58974359,19.46153847,33.0,0.0,0.0,2.0,0.2699055330634278,2019
12057011109,0.434782609,1.304347827,3.0,9.0,1.079136690647482,1.0,0.0811688311688311,2019
12057011303,0.452830189,2.716981134,6.0,2.0,0.5361930294906166,1.0,0.1392757660167131,2019
12057011304,0.4690265489999999,12.194690274,26.0,5.0,0.4930966469428008,1.0,0.0590667454223272,2019
12057011417,0.587719298,24.096491218,41.0,5.0,0.572737686139748,6.0,0.5145797598627788,2019
12057011418,0.438596491,6.578947365,15.0,4.0,0.5594405594405595,3.0,0.2475247524752475,2019
12057011517,0.481481481,3.370370367,7.0,3.0,0.1162790697674418,6.0,0.1800720288115246,2019
12057011518,0.615384615,1.23076923,2.0,4.0,0.4008016032064128,1.0,0.070323488045007,2019
12057011519,0.0,0.0,3.0,3.0,0.5952380952380952,1.0,0.13531799729364,2019
12057011520,0.533333333,8.533333328,16.0,4.0,0.4733727810650888,1.0,0.0870322019147084,2019
12057011521,0.515151515,9.27272727,18.0,2.0,0.684931506849315,,,2019
12057011522,0.56,2.8000000000000003,5.0,3.0,0.3740648379052369,3.0,0.2535925612848689,2019
12057011523,0.5,2.0,4.0,2.0,0.4662004662004662,,,2019
12057011524,0.47979798,23.989899,50.0,3.0,0.6944444444444444,0.0,0.0,2019
12057011614,0.549295775,20.87323945,38.0,4.0,0.4571428571428572,1.0,0.0694444444444444,2019
12057011615,0.4704049839999999,17.875389392,38.0,2.0,0.4405286343612335,0.0,0.0,2019
12057011709,0.461538462,6.923076930000001,15.0,1.0,0.8620689655172413,,,2019
12057013406,0.580645161,4.645161288,8.0,0.0,0.0,,,2019
12057013409,0.564102564,5.6410256400000005,10.0,8.0,0.8733624454148471,2.0,0.1620745542949757,2019
12057013801,0.485294118,21.352941192,44.0,2.0,0.7722007722007722,0.0,0.0,2019
12057014104,0.533333333,2.133333332,4.0,1.0,0.9523809523809524,,,2019
12057010305,0.5792682929999999,21.432926841,37.0,2.0,0.4228329809725158,,,2019
12057010701,0.5824742270000001,31.453608258000003,54.0,3.0,0.356718192627824,2.0,0.1500375093773443,2019
12057011103,0.516129032,6.1935483840000005,12.0,3.0,0.351288056206089,0.0,0.0,2019
12057011408,0.607843137,14.588235288,24.0,1.0,0.2427184466019417,0.0,0.0,2019
12057011413,0.488888889,10.755555558,22.0,4.0,0.35650623885918,1.0,0.0649772579597141,2019
12057011608,0.0,0.0,0.0,2.0,0.60790273556231,1.0,0.2415458937198067,2019
12057011611,0.514705882,7.205882348,14.0,7.0,0.995732574679943,1.0,0.0914076782449725,2019
12057012208,0.616216216,11.708108104,19.0,8.0,0.4736530491415038,2.0,0.0907441016333938,2019
12057013205,0.566666667,13.033333341,23.0,10.0,0.5773672055427251,3.0,0.1323334803705337,2019
12057013208,0.444444444,3.555555552,8.0,3.0,0.2463054187192118,4.0,0.2440512507626601,2019
12057013305,0.5,3.0,6.0,6.0,0.5671077504725899,1.0,0.0688231245698554,2019
12057013407,0.411764706,9.470588238,23.0,14.0,0.9543285616905248,1.0,0.0458505272810637,2019
12057013802,0.5371900829999999,23.099173569,43.0,2.0,0.6097560975609756,1.0,0.1661129568106312,2019
12057013803,0.460431655,18.4172662,40.0,1.0,0.9174311926605504,,,2019
12057014003,0.0,0.0,0.0,1.0,0.3174603174603174,0.0,0.0,2019
12057014109,0.445945946,15.162162164,34.0,11.0,1.0128913443830572,5.0,0.3168567807351077,2019
12057013505,0.524475524,21.503496484,41.0,4.0,0.997506234413965,,,2019
12057013702,0.5491803279999999,27.4590164,50.0,17.0,0.8660213958227204,22.0,0.8390541571319604,2019
12057013907,0.533333333,1.599999999,3.0,0.0,0.0,,,2019
12057000500,0.395348837,8.302325577,21.0,11.0,1.2716763005780347,1.0,0.0719424460431654,2019
12057001200,0.428571429,17.14285716,40.0,5.0,1.6233766233766231,1.0,0.1709401709401709,2019
12057001500,0.461538462,2.769230772,6.0,1.0,0.1410437235543018,,,2019
12057001600,0.634146341,8.878048774,14.0,2.0,0.5509641873278237,,,2019
12057011515,0.4583333329999999,3.2083333309999995,7.0,8.0,0.9523809523809524,2.0,0.1733102253032928,2019
12057013001,0.492385787,28.558375646,58.0,1.0,0.2267573696145124,0.0,0.0,2019
12057000700,0.528114664,126.74751935999998,240.0,4.0,1.015228426395939,2.0,0.2869440459110474,2019
12057003200,0.541666667,11.916666674,22.0,0.0,0.0,,,2019
12057011107,0.486111111,4.374999999,9.0,4.0,0.3410059676044331,0.0,0.0,2019
12057011506,0.471910112,24.067415712000003,51.0,7.0,0.4716981132075472,11.0,0.5303760848601736,2019
12057012104,0.540983607,68.163934482,126.0,5.0,1.002004008016032,2.0,0.2232142857142857,2019
12057011802,0.557377049,12.819672127,23.0,6.0,0.539568345323741,2.0,0.1241464928615766,2019
12057011804,0.609195402,23.758620678,39.0,4.0,0.6514657980456027,0.0,0.0,2019
12057012108,0.561797753,18.539325849,33.0,6.0,1.0186757215619695,3.0,0.3496503496503496,2019
12057012209,0.461538462,5.5384615440000005,12.0,6.0,0.6550218340611353,2.0,0.1631321370309951,2019
12057012210,0.481012658,7.21518987,15.0,4.0,0.5689900426742532,1.0,0.069492703266157,2019
12057012211,0.545454545,1.636363635,3.0,,,0.0,0.0,2019
12057012212,0.517985612,48.172661916,93.0,3.0,1.0309278350515465,1.0,0.2777777777777778,2019
12057012213,0.508196721,9.655737699,19.0,10.0,1.2706480304955527,0.0,0.0,2019
12057012503,0.609756098,20.731707332,34.0,2.0,0.2506265664160401,7.0,0.5714285714285714,2019
12057010810,0.511764706,15.864705886,31.0,5.0,3.571428571428571,1.0,0.3831417624521072,2019
12057010811,0.507418398,75.097922904,148.0,5.0,1.160092807424594,7.0,0.7909604519774011,2019
12057010812,0.518115942,84.971014488,164.0,,,3.0,0.967741935483871,2019
12057010813,0.517426273,61.056300214,118.0,0.0,0.0,,,2019
12057007002,0.508474576,16.779661008,33.0,1.0,0.5291005291005291,2.0,0.6134969325153374,2019
12057007102,0.398305085,7.9661017,20.0,0.0,0.0,1.0,0.2506265664160401,2019
12057007103,0.5,6.5,13.0,8.0,1.118881118881119,1.0,0.0919963201471941,2019
12057010209,0.487922705,26.34782607,54.0,16.0,0.6630750103605471,39.0,1.2918184829413717,2019
12057010210,0.510869565,25.54347825,50.0,3.0,0.9316770186335404,4.0,0.7590132827324478,2019
12057010211,0.4651162789999999,13.488372091,29.0,3.0,0.315126050420168,8.0,0.612088752869166,2019
12057010212,0.416666667,4.166666670000001,10.0,3.0,0.267379679144385,6.0,0.4098360655737705,2019
12057010213,0.6,6.6,11.0,2.0,0.6430868167202572,,,2019
12057010214,0.666666667,1.333333334,2.0,,,,,2019
12057010501,0.50989011,98.91868134,194.0,13.0,3.1630170316301705,8.0,0.97442143727162,2019
12057010502,0.478527607,22.969325136,48.0,1.0,0.303030303030303,2.0,0.4319654427645789,2019
12057010809,0.50862069,17.80172415,35.0,1.0,0.4587155963302752,1.0,0.2754820936639118,2019
12057011710,0.485207101,38.81656808,80.0,2.0,0.3003003003003003,3.0,0.3089598352214212,2019
12057011712,0.520833333,16.145833323,31.0,4.0,0.5141388174807198,0.0,0.0,2019
12057011904,0.545945946,22.383783786,41.0,0.0,0.0,,,2019
12057011905,0.552941176,12.164705872,22.0,0.0,0.0,,,2019
12057011906,0.425454545,38.29090905,90.0,1.0,0.2469135802469135,0.0,0.0,2019
12057012107,0.447916667,17.020833346000003,38.0,3.0,0.5988023952095809,0.0,0.0,2019
12057004800,0.551401869,8.271028035,15.0,5.0,0.8264462809917356,0.0,0.0,2019
12057006200,0.476190476,1.904761904,4.0,1.0,0.0928505106778087,0.0,0.0,2019
12057006400,0.473684211,2.368421055,5.0,4.0,0.4098360655737705,0.0,0.0,2019
12057006600,0.381818182,8.781818186,23.0,5.0,0.8741258741258742,5.0,0.4935834155972359,2019
12057010401,0.5729537370000001,44.690391486,78.0,6.0,1.056338028169014,1.0,0.1127395715896279,2019
12057012504,0.416666667,2.500000002,6.0,4.0,0.4319654427645789,6.0,0.5176876617773942,2019
12057013315,0.441340782,67.96648042800001,154.0,6.0,7.5,2.0,1.30718954248366,2019
12057013316,0.572519084,57.2519084,100.0,,,0.0,,2019
12057013317,0.439189189,33.378378364,76.0,,,,,2019
12057013318,0.4234234229999999,66.05405398799999,156.0,0.0,0.0,0.0,0.0,2019
12057013319,0.4379562039999999,45.54744521599999,104.0,2.0,0.1829826166514181,1.0,0.0787401574803149,2019
12057013320,0.5,32.0,64.0,3.0,0.911854103343465,4.0,0.8492569002123143,2019
12057013321,0.489655172,20.075862052,41.0,5.0,0.3625815808556925,6.0,0.3764115432873274,2019
12057013322,0.410828025,50.531847075,123.0,2.0,0.2072538860103626,4.0,0.2991772625280479,2019
12057013410,0.511945392,26.621160384,52.0,4.0,0.5376344086021506,6.0,0.576923076923077,2019
12057013411,0.56,7.280000000000001,13.0,3.0,0.5263157894736842,1.0,0.1026694045174538,2019
12057013412,0.474576271,9.49152542,20.0,3.0,0.4243281471004243,5.0,0.4694835680751174,2019
12057013413,0.461538462,6.923076930000001,15.0,6.0,0.5964214711729622,2.0,0.1514004542013626,2019
12057013414,0.471698113,10.377358486,22.0,11.0,0.8600469116497262,0.0,0.0,2019
12057013912,0.535714286,9.107142862,17.0,6.0,0.6593406593406593,1.0,0.0828500414250207,2019
12057012701,0.537878788,19.901515156,37.0,7.0,1.4799154334038054,1.0,0.1138952164009111,2019
12057013204,0.588235294,17.058823525999998,29.0,3.0,0.5825242718446602,1.0,0.0808407437348423,2019
12057013908,0.4835164839999999,14.50549452,30.0,10.0,0.4800768122899664,18.0,0.5737966209754543,2019
12057012600,0.571428571,13.142857133,23.0,9.0,1.1494252873563218,2.0,0.1680672268907563,2019
12057003000,0.529761905,27.54761906,52.0,2.0,1.834862385321101,,,2019
12057005000,0.508474576,18.305084736,36.0,1.0,1.5384615384615383,,,2019
12057006900,0.54,16.740000000000002,31.0,7.0,0.6499535747446611,0.0,0.0,2019
12057010304,0.535714286,4.8214285740000005,9.0,3.0,0.4975124378109453,0.0,0.0,2019
12057011416,0.534653465,18.712871275,35.0,8.0,0.7048458149779736,17.0,1.0585305105853051,2019
12057013704,0.594095941,45.745387457,77.0,9.0,0.6550218340611353,6.0,0.3378378378378378,2019
12057013415,0.454545455,2.272727275,5.0,9.0,1.0356731875719216,0.0,0.0,2019
12057013604,0.518072289,9.843373491,19.0,2.0,4.761904761904762,,,2019
12057013703,0.541436464,23.281767952,43.0,18.0,1.565217391304348,2.0,0.145985401459854,2019
12057013806,0.653846154,7.192307694,11.0,1.0,0.1904761904761904,1.0,0.1402524544179523,2019
12057013807,0.529411765,21.705882365,41.0,15.0,0.8361204013377926,23.0,0.9913793103448276,2019
12057013913,0.344827586,5.862068962,17.0,13.0,0.7527504342790967,13.0,0.484893696381947,2019
12057013914,0.533333333,2.666666665,5.0,2.0,0.4048582995951417,1.0,0.1111111111111111,2019
12057013915,0.5,13.5,27.0,21.0,1.175153889199776,19.0,0.903471231573942,2019
12057013916,0.505747126,20.229885040000003,40.0,24.0,0.9615384615384616,20.0,0.6337135614702154,2019
12057013917,0.432835821,22.507462692,52.0,12.0,0.8480565371024734,9.0,0.5220417633410672,2019
12057013918,0.625,3.75,6.0,4.0,1.49812734082397,,,2019
12057013919,0.4428571429999999,11.514285717999998,26.0,11.0,0.7417397167902899,5.0,0.2831257078142695,2019
12057013920,0.0,0.0,0.0,4.0,0.628930817610063,0.0,0.0,2019
12057013921,0.25,0.75,3.0,0.0,0.0,3.0,0.2409638554216867,2019
12057012301,0.447154472,15.203252048,34.0,10.0,0.9328358208955224,5.0,0.2942907592701589,2019
12057013501,0.602189781,19.270072992,32.0,3.0,0.6741573033707865,1.0,0.1373626373626373,2019
12057011003,0.581395349,49.418604665,85.0,4.0,0.97323600973236,2.0,0.2844950213371266,2019
12057011612,0.518181818,20.209090902,39.0,7.0,0.688298918387414,4.0,0.249221183800623,2019
12057012207,0.560606061,11.21212122,20.0,16.0,1.0936431989063569,8.0,0.3846153846153846,2019
12057012303,0.537634409,18.817204315,35.0,5.0,1.4367816091954022,,,2019
12057012401,0.45,6.3,14.0,4.0,0.6568144499178982,,,2019
12057012702,0.593406593,12.461538453,21.0,5.0,1.5432098765432098,0.0,0.0,2019
12057013004,0.466666667,3.266666669,7.0,6.0,1.1009174311926606,1.0,0.1047120418848167,2019
12057013100,0.45,2.25,5.0,2.0,0.5602240896358543,,,2019
12057013203,0.375,1.5,4.0,3.0,0.4098360655737705,0.0,0.0,2019
12057013207,0.454545455,5.45454546,12.0,5.0,0.697350069735007,1.0,0.0777000777000777,2019
12057013313,0.515151515,5.666666665,11.0,9.0,1.1335012594458438,4.0,0.3012048192771084,2019
12057014108,0.419642857,18.464285708,44.0,6.0,0.9404388714733544,3.0,0.2548853016142736,2019
12057012106,0.461538462,6.923076930000001,15.0,2.0,0.1902949571836346,1.0,0.0617283950617283,2019
12057012900,0.56,11.2,20.0,10.0,4.329004329004329,0.0,0.0,2019
12057011415,0.648648649,6.48648649,10.0,2.0,0.1655629139072847,1.0,0.06150061500615,2019
12057011514,0.457142857,4.57142857,10.0,12.0,0.9302325581395348,6.0,0.3259098316132536,2019
12057011607,0.481203008,19.729323328,41.0,2.0,0.1881467544684854,2.0,0.0808080808080808,2019
12057011613,0.598253275,37.689956325,63.0,17.0,2.910958904109589,0.0,0.0,2019
12057011706,0.477848101,59.253164524000006,124.0,5.0,0.7363770250368188,,,2019
12057012002,0.530726257,46.703910616,88.0,5.0,0.984251968503937,0.0,0.0,2019
12057012501,0.55,7.15,13.0,6.0,1.079136690647482,3.0,0.2717391304347826,2019
12057013310,0.444444444,11.1111111,25.0,5.0,0.9823182711198428,6.0,0.8968609865470852,2019
